id,userPrincipalName,displayName,department,jobTitle,officeLocation,country,companyName,usageLocation,managerUPN
474ebc19-2ef9-4276-ac00-6f6123e2fcb4,sawyer.prescott@contoso-demo.local,Sawyer Prescott,Sales,Solution Specialist,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,harper.espinosa@contoso-demo.local
19108be5-8ce2-4ea3-9b20-a56edc815fe7,finley.barros@contoso-demo.local,Finley Barros,Sales,Account Executive,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,marlow.duval@contoso-demo.local
2a935d62-3c83-4dc0-9944-1fa5c0e9ab30,jordan.fontaine@contoso-demo.local,Jordan Fontaine,Engineering,Site Reliability Engineer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,elliot.ziegler@contoso-demo.local
2a25a888-0f02-4ad0-a706-7ef466aa9385,jamie.duval@contoso-demo.local,Jamie Duval,Customer Service,Escalations Specialist,Sydney,Australia,Contoso Demo Ltd,Australia,tomas.novak@contoso-demo.local
490617f2-747b-4dba-88fe-3ccdc8b8d9c6,avery.fontaine@contoso-demo.local,Avery Fontaine,Human Resources,HR Manager,Singapore,Singapore,Contoso Demo Ltd,Singapore,tomas.chandra@contoso-demo.local
0ef8c2d6-f7fd-4646-b7bb-3eec4bf50b52,morgan.hollis@contoso-demo.local,Morgan Hollis,Engineering,Software Engineer,Sydney,Australia,Contoso Demo Ltd,Australia,avery.espinosa@contoso-demo.local
da4bd9ca-eb5c-4467-80ba-cd647a0ecfea,sam.thorne@contoso-demo.local,Sam Thorne,Operations,Operations Manager,London,United Kingdom,Contoso Demo Ltd,United Kingdom,priya.delgado@contoso-demo.local
98543881-118a-4d29-af92-3996d9f195d0,reese.delgado@contoso-demo.local,Reese Delgado,Information Technology,Support Engineer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,jamie.fontaine2@contoso-demo.local
98326856-9434-4a03-bf07-f81491d63f78,riley.espinosa@contoso-demo.local,Riley Espinosa,Sales,Account Executive,Singapore,Singapore,Contoso Demo Ltd,Singapore,marlow.fairbanks@contoso-demo.local
50fd9d3f-85d5-4695-90b2-b633956b8c0c,emerson.whitlock@contoso-demo.local,Emerson Whitlock,Facilities,Workplace Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,taylor.fairbanks@contoso-demo.local
a53f8a28-abf3-43fc-a181-3d25655238a6,taylor.jarvis@contoso-demo.local,Taylor Jarvis,Sales,Sales Manager,Seattle,United States,Contoso Demo Ltd,United States,mei.keane2@contoso-demo.local
75523327-0262-4f73-9292-2f83ef8c485b,tomas.amara@contoso-demo.local,Tomas Amara,Customer Service,Team Lead,Seattle,United States,Contoso Demo Ltd,United States,skyler.sinclair@contoso-demo.local
21e8ac68-43e4-4caf-8181-a8cc369147eb,jordan.sinclair@contoso-demo.local,Jordan Sinclair,Facilities,Workplace Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,reese.chandra@contoso-demo.local
8b10550c-d570-4f32-b02c-dd20286218b8,skyler.keane@contoso-demo.local,Skyler Keane,Finance,Controller,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,jordan.rutherford2@contoso-demo.local
a9d3d7c7-ee87-405e-8ca4-15ea8dfa6a56,arun.chandra@contoso-demo.local,Arun Chandra,Facilities,Facilities Coordinator,London,United Kingdom,Contoso Demo Ltd,United Kingdom,ines.chandra@contoso-demo.local
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,riley.espinosa2@contoso-demo.local,Riley Espinosa,Information Technology,IT Manager,New York,United States,Contoso Demo Ltd,United States,luca.underwood@contoso-demo.local
da587e8a-a25d-4b29-afff-cfd2341ef40b,mei.lockhart@contoso-demo.local,Mei Lockhart,Marketing,Content Strategist,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,jamie.ellery2@contoso-demo.local
17a0df49-0d01-480f-989a-40c0e87d1c78,avery.espinosa@contoso-demo.local,Avery Espinosa,Engineering,Site Reliability Engineer,Sydney,Australia,Contoso Demo Ltd,Australia,avery.amara2@contoso-demo.local
fad409e2-a319-4cb4-a17d-65a0c56811cd,alex.lockhart@contoso-demo.local,Alex Lockhart,Marketing,Content Strategist,London,United Kingdom,Contoso Demo Ltd,United Kingdom,avery.hollis2@contoso-demo.local
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,sawyer.yates@contoso-demo.local,Sawyer Yates,Information Technology,Support Engineer,Sydney,Australia,Contoso Demo Ltd,Australia,luca.underwood@contoso-demo.local
6e068097-25e9-4977-8d72-48e2951f58d0,nadia.mercer@contoso-demo.local,Nadia Mercer,Information Technology,Systems Administrator,London,United Kingdom,Contoso Demo Ltd,United Kingdom,riley.thorne@contoso-demo.local
dc570131-f8e1-4aa7-8bce-abdeeededb07,skyler.espinosa@contoso-demo.local,Skyler Espinosa,Human Resources,HR Advisor,New York,United States,Contoso Demo Ltd,United States,avery.fontaine@contoso-demo.local
c7b5b2bc-5a8a-4eca-9a50-aec3aabc25fa,arun.ingram@contoso-demo.local,Arun Ingram,Operations,Operations Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,sam.whitlock@contoso-demo.local
f9e8a369-2999-4735-9d56-cc943c9ad14c,tomas.fontaine@contoso-demo.local,Tomas Fontaine,Legal,Legal Counsel,Dublin,Ireland,Contoso Demo Ltd,Ireland,omar.ziegler@contoso-demo.local
ee49f329-c84a-4b28-950a-1b46ecab3301,casey.ziegler@contoso-demo.local,Casey Ziegler,Legal,Contracts Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,dakota.carver@contoso-demo.local
df465290-61ee-411a-9bac-27a7b386f7a4,casey.barros@contoso-demo.local,Casey Barros,Sales,Account Executive,New York,United States,Contoso Demo Ltd,United States,ines.amara@contoso-demo.local
4e20fd1a-5983-46e3-b5d6-6ed4eb1fa9f2,jamie.chandra@contoso-demo.local,Jamie Chandra,Customer Service,Support Advisor,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,jamie.duval@contoso-demo.local
dd463c09-4752-47aa-9408-f9ac6601ddd0,arun.hollis@contoso-demo.local,Arun Hollis,Sales,Account Executive,London,United Kingdom,Contoso Demo Ltd,United Kingdom,taylor.barros@contoso-demo.local
d7fa2d8d-fb2c-4025-adf4-e62d6651529e,priya.rutherford@contoso-demo.local,Priya Rutherford,Marketing,Marketing Analyst,Seattle,United States,Contoso Demo Ltd,United States,hiro.delgado@contoso-demo.local
94a1875d-2db6-4edb-82de-ffccf86c2ca2,riley.espinosa3@contoso-demo.local,Riley Espinosa,Operations,Logistics Coordinator,London,United Kingdom,Contoso Demo Ltd,United Kingdom,quinn.carver@contoso-demo.local
504d281f-c953-4b63-ba81-edd9587ef344,marlow.oakley@contoso-demo.local,Marlow Oakley,Human Resources,HR Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,sofia.keane@contoso-demo.local
0b5cea6a-4135-4e8c-b0a9-00ad939b462d,harper.espinosa2@contoso-demo.local,Harper Espinosa,Facilities,Workplace Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,jordan.ingram2@contoso-demo.local
ebb7a385-aa0b-4b14-b2e9-702d11e9cdaa,skyler.oakley@contoso-demo.local,Skyler Oakley,Human Resources,Talent Coordinator,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,reese.keane@contoso-demo.local
4ce1eb90-e669-4833-b841-d0a01fe771d6,arun.duval@contoso-demo.local,Arun Duval,Facilities,Workplace Manager,Seattle,United States,Contoso Demo Ltd,United States,dakota.espinosa@contoso-demo.local
311c6eb6-2095-4ef6-8ded-f9fb4bb00f20,harper.yates@contoso-demo.local,Harper Yates,Legal,Contracts Analyst,Seattle,United States,Contoso Demo Ltd,United States,alex.ziegler2@contoso-demo.local
d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,marlow.thorne@contoso-demo.local,Marlow Thorne,Legal,Legal Counsel,Dublin,Ireland,Contoso Demo Ltd,Ireland,avery.hollis4@contoso-demo.local
a79ac9aa-9b4e-4c24-9479-e1e6c9277d9b,jamie.oakley@contoso-demo.local,Jamie Oakley,Marketing,Content Strategist,New York,United States,Contoso Demo Ltd,United States,alex.ziegler@contoso-demo.local
cb323e35-7922-4ac2-82dc-4c8e36b5229a,finley.whitlock@contoso-demo.local,Finley Whitlock,Customer Service,Team Lead,Sydney,Australia,Contoso Demo Ltd,Australia,ines.keane2@contoso-demo.local
55cee5db-9e87-404c-a208-6977a9f25336,quinn.rutherford@contoso-demo.local,Quinn Rutherford,Information Technology,Support Engineer,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,sawyer.yates@contoso-demo.local
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,taylor.barros@contoso-demo.local,Taylor Barros,Sales,Sales Development Rep,New York,United States,Contoso Demo Ltd,United States,sam.lockhart@contoso-demo.local
31c681ec-935f-4b0a-a138-4ddce2d9de5d,finley.oakley@contoso-demo.local,Finley Oakley,Customer Service,Team Lead,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,emerson.chandra@contoso-demo.local
016b6287-b008-45cc-a7f3-6ae925c73c44,harper.ingram@contoso-demo.local,Harper Ingram,Legal,Legal Counsel,Sydney,Australia,Contoso Demo Ltd,Australia,jordan.barros@contoso-demo.local
76ecbdd6-8498-4113-b227-462cf53d4330,casey.barros2@contoso-demo.local,Casey Barros,Legal,Legal Counsel,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,finley.lockhart@contoso-demo.local
cd29a36f-2222-42e1-b4da-aebf1f115b76,tomas.duval@contoso-demo.local,Tomas Duval,Engineering,Site Reliability Engineer,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,marlow.carver@contoso-demo.local
b8225688-d0a4-4432-9cd6-c852714c7df4,ines.espinosa@contoso-demo.local,Ines Espinosa,Engineering,Site Reliability Engineer,Seattle,United States,Contoso Demo Ltd,United States,rowan.ingram@contoso-demo.local
7337c599-7984-4388-9c8a-ee30be6033f7,sofia.grady@contoso-demo.local,Sofia Grady,Engineering,Engineering Manager,Sydney,Australia,Contoso Demo Ltd,Australia,harper.amara@contoso-demo.local
3d3f3799-a072-45e9-bc0e-8cd88573e793,ines.amara@contoso-demo.local,Ines Amara,Sales,Sales Manager,New York,United States,Contoso Demo Ltd,United States,harper.espinosa@contoso-demo.local
51d87c64-55fa-4ab8-858f-1f193c07c574,mei.keane@contoso-demo.local,Mei Keane,Customer Service,Team Lead,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,harper.prescott@contoso-demo.local
b4d7e28e-271e-4ee2-b1a6-b1f1620e99d3,morgan.ingram@contoso-demo.local,Morgan Ingram,Finance,Accounts Payable Clerk,Dublin,Ireland,Contoso Demo Ltd,Ireland,priya.amara@contoso-demo.local
0ff0a55c-6a70-4e2f-b746-d0ba8ae8905b,emerson.lockhart@contoso-demo.local,Emerson Lockhart,Finance,Accounts Payable Clerk,Singapore,Singapore,Contoso Demo Ltd,Singapore,reese.fairbanks@contoso-demo.local
05000bc6-b20d-4b6e-b231-1f1795863a76,sofia.amara@contoso-demo.local,Sofia Amara,Legal,Compliance Officer,Singapore,Singapore,Contoso Demo Ltd,Singapore,jordan.thorne2@contoso-demo.local
da7b9095-63d6-4a39-80e3-befd4c71e0fe,alex.mercer@contoso-demo.local,Alex Mercer,Legal,Contracts Analyst,Sydney,Australia,Contoso Demo Ltd,Australia,tomas.fontaine2@contoso-demo.local
076e2bba-7c53-48bf-af92-f25e45df16b6,dakota.ingram@contoso-demo.local,Dakota Ingram,Engineering,Site Reliability Engineer,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,hiro.fontaine@contoso-demo.local
20ac3703-eb67-446a-b7a6-e17cd72b6108,hiro.grady@contoso-demo.local,Hiro Grady,Operations,Operations Manager,Singapore,Singapore,Contoso Demo Ltd,Singapore,harper.lockhart@contoso-demo.local
06f028ff-a9ba-4a27-907b-fe36978648f8,tomas.novak2@contoso-demo.local,Tomas Novak,Engineering,Software Engineer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,harper.amara@contoso-demo.local
610cf373-4299-4aa4-8cdf-742b2e85cb21,omar.prescott@contoso-demo.local,Omar Prescott,Legal,Contracts Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,jordan.quill@contoso-demo.local
473bd358-610e-4a64-a130-1617c2dff335,rowan.lockhart@contoso-demo.local,Rowan Lockhart,Sales,Solution Specialist,Sydney,Australia,Contoso Demo Ltd,Australia,taylor.barros@contoso-demo.local
fff9f585-0d55-4b61-8a17-5dfebfc00dc8,dakota.bennett2@contoso-demo.local,Dakota Bennett,Marketing,Content Strategist,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,arun.vance@contoso-demo.local
f319c125-07f1-44f9-8115-6d6d0a4e5b70,ines.vance@contoso-demo.local,Ines Vance,Sales,Sales Development Rep,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,hiro.quill@contoso-demo.local
ab61a7b1-793b-4c32-a050-04943d114802,marlow.fairbanks@contoso-demo.local,Marlow Fairbanks,Sales,Account Executive,London,United Kingdom,Contoso Demo Ltd,United Kingdom,arun.hollis@contoso-demo.local
2af43ab7-5e6f-4a07-8453-6f1d41992fdf,finley.yates@contoso-demo.local,Finley Yates,Facilities,Facilities Coordinator,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,elliot.novak@contoso-demo.local
93676a02-4fdc-4e1b-adcb-8cb60692dc63,riley.thorne@contoso-demo.local,Riley Thorne,Information Technology,Service Desk Analyst,New York,United States,Contoso Demo Ltd,United States,sawyer.quill2@contoso-demo.local
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,jordan.thorne@contoso-demo.local,Jordan Thorne,Legal,Legal Counsel,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,marlow.thorne@contoso-demo.local
8861fe18-58e2-4888-8a83-81bec85aca46,luca.thorne@contoso-demo.local,Luca Thorne,Marketing,Content Strategist,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,avery.hollis2@contoso-demo.local
6b88f83d-d97d-49cd-833d-2bce575aed2c,reese.vance@contoso-demo.local,Reese Vance,Operations,Logistics Coordinator,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,sam.jarvis@contoso-demo.local
b5122df8-75b1-4a55-9426-2982e43e4288,skyler.vance@contoso-demo.local,Skyler Vance,Finance,Accounts Payable Clerk,Singapore,Singapore,Contoso Demo Ltd,Singapore,riley.rutherford@contoso-demo.local
9dac6e83-4524-4ea6-a684-6099f7294951,hiro.rutherford@contoso-demo.local,Hiro Rutherford,Legal,Compliance Officer,Dublin,Ireland,Contoso Demo Ltd,Ireland,jordan.thorne2@contoso-demo.local
52828d80-44b5-41f7-97ac-6aa8bb2488a3,emerson.chandra@contoso-demo.local,Emerson Chandra,Customer Service,Support Advisor,Sydney,Australia,Contoso Demo Ltd,Australia,avery.whitlock@contoso-demo.local
91e1aa96-76f7-4255-801f-36bf3e6dd58b,sofia.prescott@contoso-demo.local,Sofia Prescott,Finance,Finance Manager,New York,United States,Contoso Demo Ltd,United States,elliot.sinclair2@contoso-demo.local
364d7c87-7cd0-429d-ae8d-0e87533420e6,dakota.duval@contoso-demo.local,Dakota Duval,Operations,Logistics Coordinator,London,United Kingdom,Contoso Demo Ltd,United Kingdom,marlow.novak2@contoso-demo.local
46b98991-e14e-470d-b380-c73a989d9d4a,avery.espinosa2@contoso-demo.local,Avery Espinosa,Marketing,Marketing Analyst,Seattle,United States,Contoso Demo Ltd,United States,sofia.chandra@contoso-demo.local
8e200724-7d13-4018-a80b-ac63b856d035,jordan.ingram@contoso-demo.local,Jordan Ingram,Human Resources,People Partner,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,reese.prescott4@contoso-demo.local
38ba8abc-4b53-45e5-97d2-582e046a0df5,finley.barros2@contoso-demo.local,Finley Barros,Customer Service,Escalations Specialist,Sydney,Australia,Contoso Demo Ltd,Australia,priya.keane@contoso-demo.local
87ea7ff5-8db0-4746-b927-99735e781fd7,arun.thorne@contoso-demo.local,Arun Thorne,Sales,Sales Manager,New York,United States,Contoso Demo Ltd,United States,omar.quill@contoso-demo.local
405bfdc9-4e7e-4827-855a-c7627428a656,skyler.yates@contoso-demo.local,Skyler Yates,Legal,Legal Counsel,Seattle,United States,Contoso Demo Ltd,United States,tomas.fontaine2@contoso-demo.local
c31edbbc-f36c-462b-892e-6161be2d740a,rowan.ellery@contoso-demo.local,Rowan Ellery,Finance,Accounts Payable Clerk,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,skyler.vance@contoso-demo.local
fa02eaec-96ef-4ad6-b97e-670346c8adfe,hiro.quill@contoso-demo.local,Hiro Quill,Sales,Sales Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,omar.quill@contoso-demo.local
039f3a25-4d61-48bd-adef-e1935c62b3a2,quinn.ingram@contoso-demo.local,Quinn Ingram,Finance,Accounts Payable Clerk,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,morgan.ingram@contoso-demo.local
2053da42-f1af-4b65-b289-f2244ac9778d,sam.sinclair@contoso-demo.local,Sam Sinclair,Marketing,Marketing Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,elliot.oakley2@contoso-demo.local
7a8d03aa-782a-45e0-88ca-765192f5df7b,omar.bennett@contoso-demo.local,Omar Bennett,Customer Service,Escalations Specialist,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,omar.hollis@contoso-demo.local
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,sam.jarvis@contoso-demo.local,Sam Jarvis,Operations,Operations Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,arun.ingram@contoso-demo.local
26d794d3-0db9-4301-afbb-411aa1235a8c,jordan.thorne2@contoso-demo.local,Jordan Thorne,Legal,Legal Counsel,Sydney,Australia,Contoso Demo Ltd,Australia,alex.ziegler2@contoso-demo.local
6a8a616f-c3b2-40d0-8edd-dfcd1e52d770,jordan.ingram2@contoso-demo.local,Jordan Ingram,Facilities,Facilities Coordinator,New York,United States,Contoso Demo Ltd,United States,elliot.novak@contoso-demo.local
96a9954f-dc33-41f9-8c1f-55ab715629ee,finley.fontaine@contoso-demo.local,Finley Fontaine,Engineering,Site Reliability Engineer,Singapore,Singapore,Contoso Demo Ltd,Singapore,rowan.ingram@contoso-demo.local
3531968d-c342-4d2b-b295-456e19675f06,marlow.ziegler@contoso-demo.local,Marlow Ziegler,Marketing,Marketing Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,riley.fairbanks@contoso-demo.local
8d4f5d27-2c7f-4b79-bd67-cde92834e4c0,arun.delgado@contoso-demo.local,Arun Delgado,Sales,Account Executive,New York,United States,Contoso Demo Ltd,United States,omar.quill@contoso-demo.local
4a8ff810-784c-4f29-9804-02a2b07aa066,emerson.prescott@contoso-demo.local,Emerson Prescott,Information Technology,Support Engineer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,sam.fairbanks@contoso-demo.local
1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,mei.keane2@contoso-demo.local,Mei Keane,Sales,Sales Development Rep,New York,United States,Contoso Demo Ltd,United States,riley.espinosa@contoso-demo.local
26242b40-a5cb-43a2-b98d-1ca68b6870b5,emerson.ellery@contoso-demo.local,Emerson Ellery,Marketing,Content Strategist,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,finley.carver@contoso-demo.local
bfbbb17f-9854-4e4e-8ebf-a5c3cae9b4a7,sam.grady@contoso-demo.local,Sam Grady,Information Technology,IT Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,reese.prescott@contoso-demo.local
f1533ae8-670a-4c5c-b321-bf214dd8eb85,finley.yates2@contoso-demo.local,Finley Yates,Customer Service,Escalations Specialist,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,jordan.espinosa@contoso-demo.local
6e996e3e-e3b1-47fc-8a34-50fc9918ee46,finley.delgado@contoso-demo.local,Finley Delgado,Engineering,Engineering Manager,Sydney,Australia,Contoso Demo Ltd,Australia,sawyer.oakley@contoso-demo.local
