id,userPrincipalName,displayName,department,jobTitle,officeLocation,country,companyName,usageLocation,managerUPN
e0f3eab0-5cec-4eb5-add9-68311ca35cfb,dakota.bennett@contoso.com,Dakota Bennett,Facilities,Workplace Manager,Seattle,United States,Contoso Ltd,United States,mei.ingram@contoso.com
15ed6269-1429-4c07-b26b-4776913e4de2,taylor.espinosa@contoso.com,Taylor Espinosa,Sales,Solution Specialist,London,United Kingdom,Contoso Ltd,United Kingdom,rowan.oakley@contoso.com
2a45c2ab-8cbf-4db0-b264-accc79ac1b1e,morgan.whitlock@contoso.com,Morgan Whitlock,Finance,Controller,Dublin,Ireland,Contoso Ltd,Ireland,rowan.ellery@contoso.com
b09b2a5c-badc-432a-8159-0f538a0f4efb,jamie.fontaine@contoso.com,Jamie Fontaine,Engineering,QA Engineer,Singapore,Singapore,Contoso Ltd,Singapore,ines.fairbanks@contoso.com
847fd9b4-e64d-4bcb-b027-53a15f987c71,arun.vance@contoso.com,Arun Vance,Marketing,Content Strategist,Singapore,Singapore,Contoso Ltd,Singapore,marlow.ziegler@contoso.com
8dcdcd03-969b-4662-8562-8059568cc69b,taylor.delgado@contoso.com,Taylor Delgado,Finance,Accounts Payable Clerk,Amsterdam,Netherlands,Contoso Ltd,Netherlands,mei.thorne@contoso.com
3a9bedd4-0f12-49e0-a18f-f6b6b535106e,alex.delgado@contoso.com,Alex Delgado,Facilities,Facilities Coordinator,Amsterdam,Netherlands,Contoso Ltd,Netherlands,arun.ellery@contoso.com
7c441fe7-ab42-40a7-874a-493b3ceddf2d,jordan.rutherford@contoso.com,Jordan Rutherford,Human Resources,People Partner,Seattle,United States,Contoso Ltd,United States,skyler.oakley@contoso.com
7900f7f9-9382-4b43-922f-e15ae1e3db63,hiro.fontaine@contoso.com,Hiro Fontaine,Engineering,QA Engineer,Dublin,Ireland,Contoso Ltd,Ireland,sofia.grady@contoso.com
5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,jamie.ellery@contoso.com,Jamie Ellery,Customer Service,Escalations Specialist,Singapore,Singapore,Contoso Ltd,Singapore,rowan.underwood@contoso.com
fbf24050-a748-4bcf-ac61-9e630dde29a6,omar.ziegler@contoso.com,Omar Ziegler,Legal,Compliance Officer,Sydney,Australia,Contoso Ltd,Australia,ines.sinclair@contoso.com
1bf90e27-dc96-425e-8cf3-a17156dc8907,harper.ziegler@contoso.com,Harper Ziegler,Finance,Accounts Payable Clerk,London,United Kingdom,Contoso Ltd,United Kingdom,taylor.rutherford@contoso.com
474ebc19-2ef9-4276-ac00-6f6123e2fcb4,sawyer.prescott@contoso.com,Sawyer Prescott,Sales,Solution Specialist,Amsterdam,Netherlands,Contoso Ltd,Netherlands,harper.espinosa@contoso.com
19108be5-8ce2-4ea3-9b20-a56edc815fe7,finley.barros@contoso.com,Finley Barros,Sales,Account Executive,Manchester,United Kingdom,Contoso Ltd,United Kingdom,marlow.duval@contoso.com
2a935d62-3c83-4dc0-9944-1fa5c0e9ab30,jordan.fontaine@contoso.com,Jordan Fontaine,Engineering,Site Reliability Engineer,London,United Kingdom,Contoso Ltd,United Kingdom,elliot.ziegler@contoso.com
2a25a888-0f02-4ad0-a706-7ef466aa9385,jamie.duval@contoso.com,Jamie Duval,Customer Service,Escalations Specialist,Sydney,Australia,Contoso Ltd,Australia,tomas.novak@contoso.com
490617f2-747b-4dba-88fe-3ccdc8b8d9c6,avery.fontaine@contoso.com,Avery Fontaine,Human Resources,HR Manager,Singapore,Singapore,Contoso Ltd,Singapore,tomas.chandra@contoso.com
0ef8c2d6-f7fd-4646-b7bb-3eec4bf50b52,morgan.hollis@contoso.com,Morgan Hollis,Engineering,Software Engineer,Sydney,Australia,Contoso Ltd,Australia,avery.espinosa@contoso.com
da4bd9ca-eb5c-4467-80ba-cd647a0ecfea,sam.thorne@contoso.com,Sam Thorne,Operations,Operations Manager,London,United Kingdom,Contoso Ltd,United Kingdom,priya.delgado@contoso.com
98543881-118a-4d29-af92-3996d9f195d0,reese.delgado@contoso.com,Reese Delgado,Information Technology,Support Engineer,London,United Kingdom,Contoso Ltd,United Kingdom,jamie.fontaine2@contoso.com
98326856-9434-4a03-bf07-f81491d63f78,riley.espinosa@contoso.com,Riley Espinosa,Sales,Account Executive,Singapore,Singapore,Contoso Ltd,Singapore,marlow.fairbanks@contoso.com
50fd9d3f-85d5-4695-90b2-b633956b8c0c,emerson.whitlock@contoso.com,Emerson Whitlock,Facilities,Workplace Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,taylor.fairbanks@contoso.com
a53f8a28-abf3-43fc-a181-3d25655238a6,taylor.jarvis@contoso.com,Taylor Jarvis,Sales,Sales Manager,Seattle,United States,Contoso Ltd,United States,mei.keane2@contoso.com
75523327-0262-4f73-9292-2f83ef8c485b,tomas.amara@contoso.com,Tomas Amara,Customer Service,Team Lead,Seattle,United States,Contoso Ltd,United States,skyler.sinclair@contoso.com
21e8ac68-43e4-4caf-8181-a8cc369147eb,jordan.sinclair@contoso.com,Jordan Sinclair,Facilities,Workplace Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,reese.chandra@contoso.com
8b10550c-d570-4f32-b02c-dd20286218b8,skyler.keane@contoso.com,Skyler Keane,Finance,Controller,Amsterdam,Netherlands,Contoso Ltd,Netherlands,jordan.rutherford2@contoso.com
a9d3d7c7-ee87-405e-8ca4-15ea8dfa6a56,arun.chandra@contoso.com,Arun Chandra,Facilities,Facilities Coordinator,London,United Kingdom,Contoso Ltd,United Kingdom,ines.chandra@contoso.com
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,riley.espinosa2@contoso.com,Riley Espinosa,Information Technology,IT Manager,New York,United States,Contoso Ltd,United States,luca.underwood@contoso.com
da587e8a-a25d-4b29-afff-cfd2341ef40b,mei.lockhart@contoso.com,Mei Lockhart,Marketing,Content Strategist,Amsterdam,Netherlands,Contoso Ltd,Netherlands,jamie.ellery2@contoso.com
17a0df49-0d01-480f-989a-40c0e87d1c78,avery.espinosa@contoso.com,Avery Espinosa,Engineering,Site Reliability Engineer,Sydney,Australia,Contoso Ltd,Australia,avery.amara2@contoso.com
fad409e2-a319-4cb4-a17d-65a0c56811cd,alex.lockhart@contoso.com,Alex Lockhart,Marketing,Content Strategist,London,United Kingdom,Contoso Ltd,United Kingdom,avery.hollis2@contoso.com
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,sawyer.yates@contoso.com,Sawyer Yates,Information Technology,Support Engineer,Sydney,Australia,Contoso Ltd,Australia,luca.underwood@contoso.com
6e068097-25e9-4977-8d72-48e2951f58d0,nadia.mercer@contoso.com,Nadia Mercer,Information Technology,Systems Administrator,London,United Kingdom,Contoso Ltd,United Kingdom,riley.thorne@contoso.com
dc570131-f8e1-4aa7-8bce-abdeeededb07,skyler.espinosa@contoso.com,Skyler Espinosa,Human Resources,HR Advisor,New York,United States,Contoso Ltd,United States,avery.fontaine@contoso.com
c7b5b2bc-5a8a-4eca-9a50-aec3aabc25fa,arun.ingram@contoso.com,Arun Ingram,Operations,Operations Manager,Amsterdam,Netherlands,Contoso Ltd,Netherlands,sam.whitlock@contoso.com
f9e8a369-2999-4735-9d56-cc943c9ad14c,tomas.fontaine@contoso.com,Tomas Fontaine,Legal,Legal Counsel,Dublin,Ireland,Contoso Ltd,Ireland,omar.ziegler@contoso.com
ee49f329-c84a-4b28-950a-1b46ecab3301,casey.ziegler@contoso.com,Casey Ziegler,Legal,Contracts Analyst,London,United Kingdom,Contoso Ltd,United Kingdom,dakota.carver@contoso.com
df465290-61ee-411a-9bac-27a7b386f7a4,casey.barros@contoso.com,Casey Barros,Sales,Account Executive,New York,United States,Contoso Ltd,United States,ines.amara@contoso.com
4e20fd1a-5983-46e3-b5d6-6ed4eb1fa9f2,jamie.chandra@contoso.com,Jamie Chandra,Customer Service,Support Advisor,Amsterdam,Netherlands,Contoso Ltd,Netherlands,jamie.duval@contoso.com
dd463c09-4752-47aa-9408-f9ac6601ddd0,arun.hollis@contoso.com,Arun Hollis,Sales,Account Executive,London,United Kingdom,Contoso Ltd,United Kingdom,taylor.barros@contoso.com
d7fa2d8d-fb2c-4025-adf4-e62d6651529e,priya.rutherford@contoso.com,Priya Rutherford,Marketing,Marketing Analyst,Seattle,United States,Contoso Ltd,United States,hiro.delgado@contoso.com
94a1875d-2db6-4edb-82de-ffccf86c2ca2,riley.espinosa3@contoso.com,Riley Espinosa,Operations,Logistics Coordinator,London,United Kingdom,Contoso Ltd,United Kingdom,quinn.carver@contoso.com
504d281f-c953-4b63-ba81-edd9587ef344,marlow.oakley@contoso.com,Marlow Oakley,Human Resources,HR Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,sofia.keane@contoso.com
0b5cea6a-4135-4e8c-b0a9-00ad939b462d,harper.espinosa2@contoso.com,Harper Espinosa,Facilities,Workplace Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,jordan.ingram2@contoso.com
ebb7a385-aa0b-4b14-b2e9-702d11e9cdaa,skyler.oakley@contoso.com,Skyler Oakley,Human Resources,Talent Coordinator,Amsterdam,Netherlands,Contoso Ltd,Netherlands,reese.keane@contoso.com
4ce1eb90-e669-4833-b841-d0a01fe771d6,arun.duval@contoso.com,Arun Duval,Facilities,Workplace Manager,Seattle,United States,Contoso Ltd,United States,dakota.espinosa@contoso.com
311c6eb6-2095-4ef6-8ded-f9fb4bb00f20,harper.yates@contoso.com,Harper Yates,Legal,Contracts Analyst,Seattle,United States,Contoso Ltd,United States,alex.ziegler2@contoso.com
d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,marlow.thorne@contoso.com,Marlow Thorne,Legal,Legal Counsel,Dublin,Ireland,Contoso Ltd,Ireland,avery.hollis4@contoso.com
a79ac9aa-9b4e-4c24-9479-e1e6c9277d9b,jamie.oakley@contoso.com,Jamie Oakley,Marketing,Content Strategist,New York,United States,Contoso Ltd,United States,alex.ziegler@contoso.com
cb323e35-7922-4ac2-82dc-4c8e36b5229a,finley.whitlock@contoso.com,Finley Whitlock,Customer Service,Team Lead,Sydney,Australia,Contoso Ltd,Australia,ines.keane2@contoso.com
55cee5db-9e87-404c-a208-6977a9f25336,quinn.rutherford@contoso.com,Quinn Rutherford,Information Technology,Support Engineer,Manchester,United Kingdom,Contoso Ltd,United Kingdom,sawyer.yates@contoso.com
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,taylor.barros@contoso.com,Taylor Barros,Sales,Sales Development Rep,New York,United States,Contoso Ltd,United States,sam.lockhart@contoso.com
31c681ec-935f-4b0a-a138-4ddce2d9de5d,finley.oakley@contoso.com,Finley Oakley,Customer Service,Team Lead,Manchester,United Kingdom,Contoso Ltd,United Kingdom,emerson.chandra@contoso.com
016b6287-b008-45cc-a7f3-6ae925c73c44,harper.ingram@contoso.com,Harper Ingram,Legal,Legal Counsel,Sydney,Australia,Contoso Ltd,Australia,jordan.barros@contoso.com
76ecbdd6-8498-4113-b227-462cf53d4330,casey.barros2@contoso.com,Casey Barros,Legal,Legal Counsel,Amsterdam,Netherlands,Contoso Ltd,Netherlands,finley.lockhart@contoso.com
cd29a36f-2222-42e1-b4da-aebf1f115b76,tomas.duval@contoso.com,Tomas Duval,Engineering,Site Reliability Engineer,Amsterdam,Netherlands,Contoso Ltd,Netherlands,marlow.carver@contoso.com
b8225688-d0a4-4432-9cd6-c852714c7df4,ines.espinosa@contoso.com,Ines Espinosa,Engineering,Site Reliability Engineer,Seattle,United States,Contoso Ltd,United States,rowan.ingram@contoso.com
7337c599-7984-4388-9c8a-ee30be6033f7,sofia.grady@contoso.com,Sofia Grady,Engineering,Engineering Manager,Sydney,Australia,Contoso Ltd,Australia,harper.amara@contoso.com
3d3f3799-a072-45e9-bc0e-8cd88573e793,ines.amara@contoso.com,Ines Amara,Sales,Sales Manager,New York,United States,Contoso Ltd,United States,harper.espinosa@contoso.com
51d87c64-55fa-4ab8-858f-1f193c07c574,mei.keane@contoso.com,Mei Keane,Customer Service,Team Lead,Manchester,United Kingdom,Contoso Ltd,United Kingdom,harper.prescott@contoso.com
b4d7e28e-271e-4ee2-b1a6-b1f1620e99d3,morgan.ingram@contoso.com,Morgan Ingram,Finance,Accounts Payable Clerk,Dublin,Ireland,Contoso Ltd,Ireland,priya.amara@contoso.com
0ff0a55c-6a70-4e2f-b746-d0ba8ae8905b,emerson.lockhart@contoso.com,Emerson Lockhart,Finance,Accounts Payable Clerk,Singapore,Singapore,Contoso Ltd,Singapore,reese.fairbanks@contoso.com
05000bc6-b20d-4b6e-b231-1f1795863a76,sofia.amara@contoso.com,Sofia Amara,Legal,Compliance Officer,Singapore,Singapore,Contoso Ltd,Singapore,jordan.thorne2@contoso.com
da7b9095-63d6-4a39-80e3-befd4c71e0fe,alex.mercer@contoso.com,Alex Mercer,Legal,Contracts Analyst,Sydney,Australia,Contoso Ltd,Australia,tomas.fontaine2@contoso.com
076e2bba-7c53-48bf-af92-f25e45df16b6,dakota.ingram@contoso.com,Dakota Ingram,Engineering,Site Reliability Engineer,Amsterdam,Netherlands,Contoso Ltd,Netherlands,hiro.fontaine@contoso.com
20ac3703-eb67-446a-b7a6-e17cd72b6108,hiro.grady@contoso.com,Hiro Grady,Operations,Operations Manager,Singapore,Singapore,Contoso Ltd,Singapore,harper.lockhart@contoso.com
06f028ff-a9ba-4a27-907b-fe36978648f8,tomas.novak2@contoso.com,Tomas Novak,Engineering,Software Engineer,London,United Kingdom,Contoso Ltd,United Kingdom,harper.amara@contoso.com
610cf373-4299-4aa4-8cdf-742b2e85cb21,omar.prescott@contoso.com,Omar Prescott,Legal,Contracts Analyst,Dublin,Ireland,Contoso Ltd,Ireland,jordan.quill@contoso.com
473bd358-610e-4a64-a130-1617c2dff335,rowan.lockhart@contoso.com,Rowan Lockhart,Sales,Solution Specialist,Sydney,Australia,Contoso Ltd,Australia,taylor.barros@contoso.com
fff9f585-0d55-4b61-8a17-5dfebfc00dc8,dakota.bennett2@contoso.com,Dakota Bennett,Marketing,Content Strategist,Manchester,United Kingdom,Contoso Ltd,United Kingdom,arun.vance@contoso.com
f319c125-07f1-44f9-8115-6d6d0a4e5b70,ines.vance@contoso.com,Ines Vance,Sales,Sales Development Rep,Manchester,United Kingdom,Contoso Ltd,United Kingdom,hiro.quill@contoso.com
ab61a7b1-793b-4c32-a050-04943d114802,marlow.fairbanks@contoso.com,Marlow Fairbanks,Sales,Account Executive,London,United Kingdom,Contoso Ltd,United Kingdom,arun.hollis@contoso.com
2af43ab7-5e6f-4a07-8453-6f1d41992fdf,finley.yates@contoso.com,Finley Yates,Facilities,Facilities Coordinator,Amsterdam,Netherlands,Contoso Ltd,Netherlands,elliot.novak@contoso.com
93676a02-4fdc-4e1b-adcb-8cb60692dc63,riley.thorne@contoso.com,Riley Thorne,Information Technology,Service Desk Analyst,New York,United States,Contoso Ltd,United States,sawyer.quill2@contoso.com
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,jordan.thorne@contoso.com,Jordan Thorne,Legal,Legal Counsel,Amsterdam,Netherlands,Contoso Ltd,Netherlands,marlow.thorne@contoso.com
8861fe18-58e2-4888-8a83-81bec85aca46,luca.thorne@contoso.com,Luca Thorne,Marketing,Content Strategist,Manchester,United Kingdom,Contoso Ltd,United Kingdom,avery.hollis2@contoso.com
6b88f83d-d97d-49cd-833d-2bce575aed2c,reese.vance@contoso.com,Reese Vance,Operations,Logistics Coordinator,Manchester,United Kingdom,Contoso Ltd,United Kingdom,sam.jarvis@contoso.com
b5122df8-75b1-4a55-9426-2982e43e4288,skyler.vance@contoso.com,Skyler Vance,Finance,Accounts Payable Clerk,Singapore,Singapore,Contoso Ltd,Singapore,riley.rutherford@contoso.com
9dac6e83-4524-4ea6-a684-6099f7294951,hiro.rutherford@contoso.com,Hiro Rutherford,Legal,Compliance Officer,Dublin,Ireland,Contoso Ltd,Ireland,jordan.thorne2@contoso.com
52828d80-44b5-41f7-97ac-6aa8bb2488a3,emerson.chandra@contoso.com,Emerson Chandra,Customer Service,Support Advisor,Sydney,Australia,Contoso Ltd,Australia,avery.whitlock@contoso.com
91e1aa96-76f7-4255-801f-36bf3e6dd58b,sofia.prescott@contoso.com,Sofia Prescott,Finance,Finance Manager,New York,United States,Contoso Ltd,United States,elliot.sinclair2@contoso.com
364d7c87-7cd0-429d-ae8d-0e87533420e6,dakota.duval@contoso.com,Dakota Duval,Operations,Logistics Coordinator,London,United Kingdom,Contoso Ltd,United Kingdom,marlow.novak2@contoso.com
46b98991-e14e-470d-b380-c73a989d9d4a,avery.espinosa2@contoso.com,Avery Espinosa,Marketing,Marketing Analyst,Seattle,United States,Contoso Ltd,United States,sofia.chandra@contoso.com
8e200724-7d13-4018-a80b-ac63b856d035,jordan.ingram@contoso.com,Jordan Ingram,Human Resources,People Partner,Amsterdam,Netherlands,Contoso Ltd,Netherlands,reese.prescott4@contoso.com
38ba8abc-4b53-45e5-97d2-582e046a0df5,finley.barros2@contoso.com,Finley Barros,Customer Service,Escalations Specialist,Sydney,Australia,Contoso Ltd,Australia,priya.keane@contoso.com
87ea7ff5-8db0-4746-b927-99735e781fd7,arun.thorne@contoso.com,Arun Thorne,Sales,Sales Manager,New York,United States,Contoso Ltd,United States,omar.quill@contoso.com
405bfdc9-4e7e-4827-855a-c7627428a656,skyler.yates@contoso.com,Skyler Yates,Legal,Legal Counsel,Seattle,United States,Contoso Ltd,United States,tomas.fontaine2@contoso.com
c31edbbc-f36c-462b-892e-6161be2d740a,rowan.ellery@contoso.com,Rowan Ellery,Finance,Accounts Payable Clerk,Amsterdam,Netherlands,Contoso Ltd,Netherlands,skyler.vance@contoso.com
fa02eaec-96ef-4ad6-b97e-670346c8adfe,hiro.quill@contoso.com,Hiro Quill,Sales,Sales Manager,Amsterdam,Netherlands,Contoso Ltd,Netherlands,omar.quill@contoso.com
039f3a25-4d61-48bd-adef-e1935c62b3a2,quinn.ingram@contoso.com,Quinn Ingram,Finance,Accounts Payable Clerk,Amsterdam,Netherlands,Contoso Ltd,Netherlands,morgan.ingram@contoso.com
2053da42-f1af-4b65-b289-f2244ac9778d,sam.sinclair@contoso.com,Sam Sinclair,Marketing,Marketing Analyst,London,United Kingdom,Contoso Ltd,United Kingdom,elliot.oakley2@contoso.com
7a8d03aa-782a-45e0-88ca-765192f5df7b,omar.bennett@contoso.com,Omar Bennett,Customer Service,Escalations Specialist,Manchester,United Kingdom,Contoso Ltd,United Kingdom,omar.hollis@contoso.com
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,sam.jarvis@contoso.com,Sam Jarvis,Operations,Operations Analyst,Dublin,Ireland,Contoso Ltd,Ireland,arun.ingram@contoso.com
26d794d3-0db9-4301-afbb-411aa1235a8c,jordan.thorne2@contoso.com,Jordan Thorne,Legal,Legal Counsel,Sydney,Australia,Contoso Ltd,Australia,alex.ziegler2@contoso.com
6a8a616f-c3b2-40d0-8edd-dfcd1e52d770,jordan.ingram2@contoso.com,Jordan Ingram,Facilities,Facilities Coordinator,New York,United States,Contoso Ltd,United States,elliot.novak@contoso.com
96a9954f-dc33-41f9-8c1f-55ab715629ee,finley.fontaine@contoso.com,Finley Fontaine,Engineering,Site Reliability Engineer,Singapore,Singapore,Contoso Ltd,Singapore,rowan.ingram@contoso.com
3531968d-c342-4d2b-b295-456e19675f06,marlow.ziegler@contoso.com,Marlow Ziegler,Marketing,Marketing Analyst,London,United Kingdom,Contoso Ltd,United Kingdom,riley.fairbanks@contoso.com
8d4f5d27-2c7f-4b79-bd67-cde92834e4c0,arun.delgado@contoso.com,Arun Delgado,Sales,Account Executive,New York,United States,Contoso Ltd,United States,omar.quill@contoso.com
4a8ff810-784c-4f29-9804-02a2b07aa066,emerson.prescott@contoso.com,Emerson Prescott,Information Technology,Support Engineer,London,United Kingdom,Contoso Ltd,United Kingdom,sam.fairbanks@contoso.com
1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,mei.keane2@contoso.com,Mei Keane,Sales,Sales Development Rep,New York,United States,Contoso Ltd,United States,riley.espinosa@contoso.com
26242b40-a5cb-43a2-b98d-1ca68b6870b5,emerson.ellery@contoso.com,Emerson Ellery,Marketing,Content Strategist,Amsterdam,Netherlands,Contoso Ltd,Netherlands,finley.carver@contoso.com
bfbbb17f-9854-4e4e-8ebf-a5c3cae9b4a7,sam.grady@contoso.com,Sam Grady,Information Technology,IT Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,reese.prescott@contoso.com
f1533ae8-670a-4c5c-b321-bf214dd8eb85,finley.yates2@contoso.com,Finley Yates,Customer Service,Escalations Specialist,Manchester,United Kingdom,Contoso Ltd,United Kingdom,jordan.espinosa@contoso.com
6e996e3e-e3b1-47fc-8a34-50fc9918ee46,finley.delgado@contoso.com,Finley Delgado,Engineering,Engineering Manager,Sydney,Australia,Contoso Ltd,Australia,sawyer.oakley@contoso.com
d6016237-ac9e-4156-b63f-ce413a9aca5e,alex.delgado2@contoso.com,Alex Delgado,Facilities,Facilities Coordinator,New York,United States,Contoso Ltd,United States,reese.prescott3@contoso.com
a6c9537f-84da-406a-b872-bdeb2cd94cbb,ines.amara2@contoso.com,Ines Amara,Marketing,Content Strategist,London,United Kingdom,Contoso Ltd,United Kingdom,riley.fairbanks@contoso.com
f8140102-7de1-4dfe-9072-5b5ca2814044,elliot.oakley2@contoso.com,Elliot Oakley,Marketing,Campaign Manager,Dublin,Ireland,Contoso Ltd,Ireland,jamie.ingram@contoso.com
db946570-1ac7-4ec0-ab8d-deb45230dfbd,emerson.lockhart2@contoso.com,Emerson Lockhart,Customer Service,Support Advisor,Seattle,United States,Contoso Ltd,United States,morgan.keane@contoso.com
668409e3-f1f8-443e-a99f-131849c8a43f,mei.quill@contoso.com,Mei Quill,Operations,Operations Manager,Singapore,Singapore,Contoso Ltd,Singapore,reese.vance@contoso.com
f85e06a1-1dad-49b2-92c2-1221409d3602,jordan.lockhart@contoso.com,Jordan Lockhart,Human Resources,HR Manager,Sydney,Australia,Contoso Ltd,Australia,marlow.oakley@contoso.com
0de051a6-69ca-47d2-b644-14fd8ae769ed,arun.duval2@contoso.com,Arun Duval,Engineering,QA Engineer,London,United Kingdom,Contoso Ltd,United Kingdom,harper.amara@contoso.com
c28ebd70-7129-4889-a01a-c9927f9d3e64,marlow.amara@contoso.com,Marlow Amara,Engineering,Software Engineer,Seattle,United States,Contoso Ltd,United States,riley.bennett@contoso.com
e17f29e1-7028-4046-89bc-473fed7bf656,sawyer.fairbanks@contoso.com,Sawyer Fairbanks,Sales,Solution Specialist,New York,United States,Contoso Ltd,United States,marlow.fairbanks@contoso.com
288b78b5-b5b4-43ca-bd42-993ccc9fd334,priya.underwood@contoso.com,Priya Underwood,Finance,Controller,London,United Kingdom,Contoso Ltd,United Kingdom,omar.ellery@contoso.com
d7665cda-fe04-4059-b985-fb6217dc8eff,sawyer.oakley@contoso.com,Sawyer Oakley,Engineering,Software Engineer,London,United Kingdom,Contoso Ltd,United Kingdom,arun.duval2@contoso.com
b77350ca-eec2-49dc-bf95-897c276aa6ce,priya.chandra@contoso.com,Priya Chandra,Customer Service,Escalations Specialist,Manchester,United Kingdom,Contoso Ltd,United Kingdom,skyler.sinclair@contoso.com
